Date,Product_ID,Region,Supplier,Historical_Sales,Customer_Orders,Promotion,Seasonal_Factor,Inventory_Level,Production_Capacity,Production_Cost_Per_Unit,Selling_Price_Per_Unit,Available_Budget,Supplier_Lead_Time_Days,Supplier_Reliability,Delivery_Delay_Days,Machine_Utilization_Percent,Workforce_Availability_Percent,Market_Volatility,Predicted_Demand,Risk_Score,Risk_Level,Optimal_Production_Quantity,Expected_Revenue,Expected_Cost,Expected_Profit
2025-07-08,P005,North,Supplier_A,331.0,444,0,1.1,911.0,1007,646.42,984.94,586446.81,15,0.7,9.0,55.04,60.62,6.95,352,36.96,Medium,352,346698.88,227539.84,119159.04
2025-07-09,P005,North,Supplier_C,801.0,827,0,1.1,373.0,1151,481.74,673.46,808203.94,11,0.82,1.0,73.91,64.61,8.63,721,29.91,Low,658,443136.68,316984.92,126151.76
2025-07-10,P003,South,Supplier_C,663.0,690,0,1.1,329.0,708,453.82,648.78,673670.07,16,0.67,7.0,90.77,70.0,8.07,692,46.6,Medium,692,448955.76,314043.44,134912.32
2025-07-11,P005,East,Supplier_C,657.0,743,1,1.1,169.0,673,661.31,913.92,372693.01,18,0.71,4.0,82.22,92.66,3.79,699,29.59,Low,393,359170.56,259894.83,99275.73
2025-07-12,P001,North,Supplier_C,531.0,562,0,1.1,781.0,1177,699.78,1100.94,290960.91,18,0.74,6.0,70.52,78.61,5.24,506,27.89,Low,415,456890.1,290408.7,166481.4
2025-07-13,P004,East,Supplier_A,794.0,936,0,1.1,207.0,1279,584.62,761.32,525836.46,7,0.65,6.0,81.42,96.74,3.11,768,25.31,Low,672,511607.04,392864.64,118742.4
2025-07-14,P001,North,Supplier_C,521.0,590,1,1.1,872.0,861,696.49,1138.89,260146.9,13,0.84,2.0,92.46,91.57,9.9,631,36.17,Medium,373,424805.97,259790.77,165015.2
2025-07-15,P001,North,Supplier_B,367.0,491,0,1.1,764.0,967,580.99,873.77,456893.3,9,0.82,0.0,62.51,71.48,3.34,416,13.78,Low,416,363488.32,241691.84,121796.48
2025-07-16,P005,West,Supplier_C,821.0,947,0,1.1,711.0,1385,606.71,973.63,489213.96,15,0.76,8.0,76.27,93.81,4.75,777,26.85,Low,777,756510.51,471413.67,285096.84
2025-07-17,P004,West,Supplier_B,832.0,906,0,1.1,523.0,836,486.03,690.4,494132.77,8,,0.0,64.39,64.67,7.13,775,10.49,Low,775,535060.0,376673.25,158386.75
2025-07-18,P004,West,Supplier_C,535.0,640,1,1.1,771.0,1326,501.54,693.59,886577.52,13,0.65,11.0,89.17,61.44,8.88,638,46.38,Medium,638,442510.42,319982.52,122527.9
2025-07-19,P004,East,Supplier_B,419.0,477,0,1.1,237.0,965,400.45,644.84,447535.57,6,0.81,3.0,83.84,84.34,1.46,430,20.19,Low,430,277281.2,172193.5,105087.7
2025-07-20,P003,South,Supplier_A,829.0,816,1,1.1,1193.0,885,637.96,822.68,422397.87,8,0.68,7.0,87.04,73.67,3.71,849,35.41,Medium,662,544614.16,422329.52,122284.64
2025-07-21,P005,North,Supplier_B,628.0,682,1,1.1,1163.0,977,675.87,876.5,334097.61,6,0.8,8.0,92.72,73.18,6.12,688,40.61,Medium,494,432991.0,333879.78,99111.22
2025-07-22,P004,North,Supplier_C,799.0,850,0,1.1,163.0,1260,568.2,778.29,582155.74,7,0.8,2.0,64.29,87.49,6.56,719,24.13,Low,300,233487.0,170460.0,63027.0
2025-07-23,P003,North,Supplier_C,705.0,722,1,1.1,282.0,975,470.28,768.4,349888.3,13,0.8,5.0,56.95,94.0,1.63,820,15.87,Low,614,471797.6,288751.92,183045.68
2025-07-24,P002,East,Supplier_A,699.0,737,1,1.1,,1218,403.91,607.17,650591.56,11,0.69,7.0,66.64,72.89,6.98,780,37.49,Medium,780,473592.6,315049.8,158542.8
2025-07-25,P002,West,Supplier_A,897.0,1042,1,1.1,741.0,1252,442.8,651.66,350853.86,8,0.74,3.0,70.97,73.0,5.75,973,20.43,Low,792,516114.72,350697.6,165417.12
2025-07-26,P003,South,Supplier_A,1112.0,1110,1,1.1,732.0,675,439.39,673.21,624837.66,8,0.65,7.0,80.01,81.35,8.45,1149,33.41,Low,675,454416.75,296588.25,157828.5
2025-07-27,P003,East,Supplier_B,856.0,1016,0,1.1,438.0,608,564.73,800.22,787075.01,7,0.88,4.0,86.91,86.13,3.0,844,20.38,Low,608,486533.76,343355.84,143177.92
2025-07-28,P005,West,Supplier_C,489.0,481,0,1.1,1162.0,795,680.76,1057.38,277641.01,7,0.69,11.0,68.99,68.12,2.76,434,32.06,Low,407,430353.66,277069.32,153284.34
2025-07-29,P005,East,Supplier_A,817.0,935,0,1.1,1028.0,1391,366.9,516.34,522835.53,12,0.63,5.0,73.94,96.51,8.14,814,34.68,Low,814,420300.76,298656.6,121644.16
2025-07-30,P002,South,Supplier_B,807.0,796,0,1.1,156.0,1229,350.36,553.76,549681.83,9,0.97,2.0,86.42,86.18,7.33,752,18.4,Low,559,309551.84,195851.24,113700.6
2025-07-31,P004,West,Supplier_C,517.0,463,0,1.1,389.0,889,560.06,759.96,764196.89,13,0.88,2.0,64.01,85.01,8.13,530,25.33,Low,530,402778.8,296831.8,105947.0
2025-08-01,P002,East,Supplier_B,646.0,689,1,1.1,685.0,660,449.42,611.67,554145.16,4,0.87,3.0,63.69,96.17,8.04,686,23.8,Low,660,403702.2,296617.2,107085.0
2025-08-02,P004,South,Supplier_B,757.0,841,1,1.1,219.0,988,658.19,960.27,618898.26,9,0.98,0.0,78.57,96.29,1.94,792,6.76,Low,626,601129.02,412026.94,189102.08
2025-08-03,P004,North,Supplier_B,678.0,692,0,1.1,365.0,1162,464.54,660.72,764282.76,6,0.93,1.0,72.44,65.42,3.51,714,14.99,Low,714,471754.08,331681.56,140072.52
2025-08-04,P005,South,Supplier_B,774.0,768,1,1.1,955.0,1163,451.41,681.29,613843.02,8,0.97,5.0,92.96,65.8,3.34,851,19.04,Low,851,579777.79,384149.91,195627.88
2025-08-05,P001,North,Supplier_A,660.0,648,1,1.1,479.0,1233,444.33,620.16,482894.62,13,0.72,5.0,69.28,90.48,9.41,727,36.91,Medium,727,450856.32,323027.91,127828.41
2025-08-06,P001,East,Supplier_B,791.0,983,0,1.1,997.0,1278,400.7,537.83,305797.48,5,0.84,3.0,85.38,98.28,5.39,780,25.71,Low,763,410364.29,305734.1,104630.19
2025-08-07,P003,West,Supplier_B,565.0,652,0,1.1,194.0,607,553.54,795.95,724445.16,8,0.83,1.0,78.32,86.66,2.0,579,14.28,Low,513,408322.35,283966.02,124356.33
2025-08-08,P005,West,Supplier_C,945.0,918,0,1.1,978.0,968,408.87,602.83,816239.8,7,0.78,7.0,57.18,76.45,3.61,821,23.17,Low,821,494923.43,335682.27,159241.16
2025-08-09,P004,East,Supplier_B,573.0,624,1,1.1,347.0,644,498.62,651.72,880541.95,8,0.93,4.0,58.38,87.34,8.85,631,25.67,Low,583,379952.76,290695.46,89257.3
2025-08-10,P001,West,Supplier_C,538.0,590,0,1.1,1045.0,943,511.34,753.04,852289.92,7,0.85,3.0,63.13,69.15,8.62,487,29.19,Low,487,366730.48,249022.58,117707.9
2025-08-11,P004,West,Supplier_A,932.0,827,0,1.1,481.0,1356,357.17,492.07,768321.64,15,0.74,10.0,60.73,99.92,9.1,801,42.41,Medium,801,394148.07,286093.17,108054.9
2025-08-12,P001,North,Supplier_B,985.0,943,0,1.1,,1395,355.88,500.72,668256.76,4,0.85,1.0,68.17,77.24,4.5,855,20.93,Low,855,428115.6,304277.4,123838.2
2025-08-13,P001,East,Supplier_A,812.0,870,1,1.1,176.0,974,532.07,724.53,757949.09,7,0.86,0.0,78.16,97.27,6.77,890,16.53,Low,341,247064.73,181435.87,65628.86
2025-08-14,P001,South,Supplier_A,836.0,916,1,1.1,467.0,1218,593.61,963.17,530854.41,13,0.71,5.0,79.09,77.23,3.5,958,25.47,Low,604,581754.68,358540.44,223214.24
2025-08-15,P005,North,Supplier_B,793.0,855,1,1.1,514.0,626,679.75,1035.49,636604.54,6,0.84,0.0,78.51,97.13,2.63,885,11.4,Low,626,648216.74,425523.5,222693.24
2025-08-16,P002,East,Supplier_C,1002.0,959,1,1.1,1109.0,792,412.69,559.19,476654.88,12,0.86,3.0,59.7,73.43,1.2,1028,11.13,Low,792,442878.48,326850.48,116028.0
2025-08-17,P004,North,Supplier_A,664.0,738,1,1.1,522.0,956,386.14,582.3,462360.99,7,0.88,2.0,79.01,90.42,3.01,727,15.08,Low,727,423332.1,280723.78,142608.32
2025-08-18,P005,South,Supplier_B,595.0,686,1,1.1,394.0,661,368.23,585.28,741849.65,10,0.88,6.0,71.39,98.04,6.44,689,25.53,Low,509,297907.52,187429.07,110478.45
2025-08-19,P005,South,Supplier_C,826.0,879,1,1.1,627.0,661,502.61,709.01,545056.31,13,0.7,4.0,91.12,85.84,9.14,839,40.42,Medium,661,468655.61,332225.21,136430.4
2025-08-20,P005,East,Supplier_A,736.0,867,1,1.1,274.0,1021,568.1,898.72,387904.82,11,0.62,8.0,91.48,87.1,2.2,778,41.07,Medium,386,346905.92,219286.6,127619.32
2025-08-21,P005,South,Supplier_B,430.0,428,0,1.1,686.0,1393,644.19,845.03,381259.81,7,0.91,2.0,85.73,64.12,9.26,360,30.69,Low,360,304210.8,231908.4,72302.4
2025-08-22,P005,North,Supplier_B,,431,0,1.1,855.0,1232,588.93,929.99,808462.04,10,0.92,4.0,83.12,78.97,4.11,376,23.18,Low,376,349676.24,221437.68,128238.56
2025-08-23,P003,South,Supplier_B,884.0,973,0,1.1,680.0,1391,422.93,620.07,690544.32,5,0.97,0.0,59.6,95.47,4.84,876,13.06,Low,876,543181.32,370486.68,172694.64
2025-08-24,P004,North,Supplier_A,765.0,922,0,1.1,935.0,1150,511.62,685.16,604929.95,12,0.71,3.0,58.39,69.64,4.28,796,23.27,Low,796,545387.36,407249.52,138137.84
2025-08-25,P005,North,Supplier_B,649.0,644,0,1.1,403.0,979,668.62,944.66,510610.18,4,0.92,0.0,88.63,91.53,4.68,576,18.41,Low,576,544124.16,385125.12,158999.04
2025-08-26,P004,South,Supplier_C,658.0,786,0,1.1,270.0,876,464.36,763.96,530031.3,14,0.82,0.0,,87.03,3.33,672,16.97,Low,456,348365.76,211748.16,136617.6
2025-08-27,P003,East,Supplier_B,700.0,684,1,1.1,810.0,1205,524.56,820.11,287332.88,8,0.91,3.0,73.05,68.92,7.29,779,19.63,Low,547,448600.17,286934.32,161665.85
2025-08-28,P003,West,Supplier_A,,819,1,1.1,1186.0,1030,685.5,1014.56,545691.59,11,0.64,8.0,88.91,71.31,7.82,880,44.01,Medium,796,807589.76,545658.0,261931.76
2025-08-29,P004,South,Supplier_C,639.0,714,1,1.1,237.0,714,607.15,786.91,767045.69,15,0.75,8.0,79.86,77.1,8.41,690,37.48,Medium,690,542967.9,418933.5,124034.4
2025-08-30,P001,North,Supplier_A,,697,0,1.1,195.0,1287,611.71,866.87,502191.21,15,0.76,4.0,62.18,65.01,4.07,640,18.26,Low,640,554796.8,391494.4,163302.4
2025-08-31,P002,North,Supplier_B,825.0,791,0,1.1,1082.0,720,438.32,594.02,499327.81,4,0.85,1.0,63.44,96.53,7.88,806,24.06,Low,720,427694.4,315590.4,112104.0
2025-09-01,P001,South,Supplier_A,462.0,520,0,0.95,894.0,1124,495.14,632.99,260215.78,11,0.73,2.0,55.26,89.57,6.74,421,28.19,Low,421,266488.79,208453.94,58034.85
2025-09-02,P001,East,Supplier_C,657.0,677,0,0.95,1116.0,1015,378.82,555.68,547592.92,16,0.7,9.0,83.43,74.6,9.62,661,44.32,Medium,661,367304.48,250400.02,116904.46
2025-09-03,P001,East,Supplier_B,362.0,439,0,0.95,912.0,762,562.28,902.84,266469.47,9,0.84,45.0,74.42,71.99,4.82,317,22.76,Low,317,286200.28,178242.76,107957.52
2025-09-04,P005,North,Supplier_A,542.0,662,0,0.95,911.0,1386,386.31,587.28,620727.13,10,0.62,5.0,93.0,87.58,9.93,500,54.44,Medium,500,293640.0,193155.0,100485.0
2025-09-05,P003,North,Supplier_A,738.0,766,1,0.95,943.0,1287,642.57,867.39,579409.2,8,0.61,9.0,83.56,76.97,7.66,702,42.51,Medium,702,608907.78,451084.14,157823.64
2025-09-06,P001,East,Supplier_A,1093.0,1035,1,0.95,893.0,936,635.09,939.57,796005.52,11,0.75,3.0,59.13,69.17,7.99,1078,31.7,Low,936,879437.52,594444.24,284993.28
2025-09-07,P003,West,Supplier_C,849.0,862,0,0.95,707.0,978,536.76,873.47,628157.4,13,0.86,0.0,61.46,77.21,1.23,759,11.01,Low,759,662963.73,407400.84,255562.89
2025-09-08,P004,South,Supplier_C,558.0,586,0,0.95,675.0,923,399.41,614.76,460227.78,13,0.78,1.0,75.07,94.85,5.48,468,21.26,Low,468,287707.68,186923.88,100783.8
2025-09-09,P002,North,Supplier_B,611.0,744,0,0.95,746.0,772,358.95,547.68,585550.16,9,0.83,3.0,91.99,62.74,5.76,571,29.77,Low,571,312725.28,204960.45,107764.83
2025-09-10,P004,North,Supplier_B,735.0,819,0,0.95,989.0,1386,628.85,1029.59,704809.13,9,0.88,0.0,64.89,74.73,1.37,695,4.21,Low,695,715565.05,437050.75,278514.3
2025-09-11,P004,East,Supplier_B,645.0,817,1,0.95,152.0,663,560.05,879.03,311076.47,9,0.96,0.0,88.02,98.49,3.81,689,13.56,Low,376,330515.28,210578.8,119936.48
2025-09-12,P005,South,Supplier_C,593.0,609,0,0.95,306.0,700,598.83,781.26,653698.16,6,0.75,2.0,67.49,60.59,9.6,539,28.44,Low,443,346098.18,265281.69,80816.49
2025-09-13,P002,East,Supplier_B,513.0,534,0,0.95,1004.0,921,456.33,633.87,845807.08,9,0.87,0.0,65.8,95.63,4.84,488,17.62,Low,488,309328.56,222689.04,86639.52
2025-09-14,P004,South,Supplier_B,472.0,519,0,0.95,660.0,665,528.32,864.36,444434.69,7,0.9,0.0,91.06,74.99,2.68,414,16.89,Low,414,357845.04,218724.48,139120.56
2025-09-15,P004,South,Supplier_B,430.0,436,0,0.95,836.0,1156,611.51,884.17,657306.31,6,0.85,3.0,56.89,67.58,5.62,311,22.55,Low,311,274976.87,190179.61,84797.26
2025-09-16,P002,South,Supplier_B,405.0,420,0,0.95,720.0,1198,511.9,662.73,783864.14,9,0.86,3.0,81.43,60.6,1.3,348,16.8,Low,348,230630.04,178141.2,52488.84
2025-09-17,P002,North,Supplier_A,590.0,716,1,0.95,864.0,1057,560.48,803.42,582674.16,14,0.75,7.0,56.73,62.82,5.64,635,30.67,Low,635,510171.7,355904.8,154266.9
2025-09-18,P004,West,Supplier_B,512.0,517,0,0.95,388.0,1178,626.4,957.64,716686.7,5,0.9,0.0,87.03,66.87,6.35,406,25.5,Low,406,388801.84,254318.4,134483.44
2025-09-19,P002,East,Supplier_B,439.0,489,0,0.95,452.0,1052,425.33,701.38,452156.72,9,0.93,5.0,88.18,61.02,4.22,421,22.57,Low,421,295280.98,179063.93,116217.05
2025-09-20,P004,West,Supplier_C,729.0,788,0,0.95,756.0,858,373.08,514.69,448937.99,14,0.82,11.0,90.73,73.43,7.86,686,45.88,Medium,686,353077.34,255932.88,97144.46
2025-09-21,P004,East,Supplier_A,475.0,524,0,0.95,1140.0,1316,536.14,780.42,683929.61,9,0.75,3.0,62.44,61.8,2.22,440,18.81,Low,440,343384.8,235901.6,107483.2
2025-09-22,P005,South,Supplier_B,1011.0,982,1,0.95,483.0,1025,371.74,595.48,708515.77,6,0.94,0.0,59.98,87.69,8.9,962,18.1,Low,706,420408.88,262448.44,157960.44
2025-09-23,P001,North,Supplier_B,804.0,770,0,0.95,262.0,777,618.3,860.74,859056.3,4,0.85,0.0,75.14,92.76,9.6,704,24.27,Low,646,556038.04,399421.8,156616.24
2025-09-24,P004,West,Supplier_B,396.0,471,0,0.95,511.0,879,601.72,778.45,396145.07,6,0.83,2.0,65.87,95.5,1.01,347,15.57,Low,347,270122.15,208796.84,61325.31
2025-09-25,P003,North,Supplier_A,505.0,671,0,0.95,950.0,943,658.6,1073.24,554341.44,12,0.84,1.0,79.25,81.97,8.58,524,23.78,Low,524,562377.76,345106.4,217271.36
2025-09-26,P001,East,Supplier_B,588.0,677,0,0.95,246.0,616,573.85,829.43,412833.76,9,0.91,2.0,75.55,97.86,5.55,533,12.21,Low,491,407250.13,281760.35,125489.78
2025-09-27,P001,North,Supplier_B,754.0,692,0,0.95,165.0,895,373.52,542.02,302059.9,6,0.83,5.0,60.79,60.23,5.15,636,22.31,Low,455,246619.1,169951.6,76667.5
2025-09-28,P001,North,Supplier_B,351.0,457,0,0.95,705.0,801,438.6,657.23,512099.84,6,0.92,,84.57,65.36,3.15,335,10.67,Low,335,220172.05,146931.0,73241.05
2025-09-29,P005,West,Supplier_B,433.0,450,0,0.95,525.0,1283,632.78,791.87,493152.49,8,0.96,0.0,87.15,71.73,5.03,498,18.39,Low,498,394351.26,315124.44,79226.82
2025-09-30,P004,South,Supplier_B,691.0,680,1,0.95,891.0,1373,408.5,662.77,425782.18,10,0.85,1.0,93.52,91.56,9.55,660,38.33,Medium,660,437428.2,269610.0,167818.2
2025-10-01,P005,North,Supplier_C,739.0,679,0,1.25,539.0,793,594.47,829.04,443046.68,8,0.7,12.0,70.82,95.42,2.9,690,33.87,Low,690,572037.6,410184.3,161853.3
2025-10-02,P004,South,Supplier_A,872.0,857,1,1.25,769.0,748,623.09,877.79,484267.67,13,0.85,0.0,68.51,84.73,2.61,876,9.99,Low,748,656586.92,466071.32,190515.6
2025-10-03,P005,East,Supplier_C,460.0,555,0,1.25,973.0,974,465.54,614.35,892744.46,8,0.82,1.0,62.69,75.33,3.18,519,14.99,Low,519,318847.65,241615.26,77232.39
2025-10-04,P005,North,Supplier_B,1138.0,1230,1,1.25,469.0,634,462.8,648.5,758922.55,6,0.8,4.0,62.23,86.63,5.97,1269,23.99,Low,620,402070.0,286936.0,115134.0
2025-10-05,P003,West,Supplier_A,876.0,916,1,1.25,345.0,968,545.23,856.87,296410.78,13,0.65,4.0,67.84,67.24,9.37,947,33.4,Low,543,465280.41,296059.89,169220.52
2025-10-06,P005,East,Supplier_A,939.0,1025,0,1.25,567.0,628,651.45,1022.77,817068.56,12,0.84,6.0,94.27,78.31,6.16,915,36.59,Medium,628,642299.56,409110.6,233188.96
2025-10-07,P002,East,Supplier_A,982.0,1078,1,1.25,756.0,1374,428.37,695.81,661647.16,13,0.67,3.0,58.69,80.3,3.19,1068,31.24,Low,1068,743125.08,457499.16,285625.92
2025-10-08,P003,West,Supplier_C,709.0,696,0,1.25,717.0,820,679.44,958.89,828885.94,12,0.68,3.0,65.37,64.19,4.96,732,23.38,Low,732,701907.48,497350.08,204557.4
2025-10-09,P005,North,Supplier_B,1075.0,1249,1,1.25,693.0,652,559.69,858.28,472111.3,10,0.95,5.0,58.44,61.35,4.51,1229,11.71,Low,652,559598.56,364917.88,194680.68
2025-10-10,P001,North,Supplier_C,646.0,744,0,1.25,380.0,1390,697.24,1013.02,551937.26,14,0.89,0.0,65.95,90.0,1.42,642,11.51,Low,619,627059.38,431591.56,195467.82
2025-10-11,P002,East,Supplier_B,986.0,1049,0,1.25,1033.0,952,381.36,599.35,832547.59,5,0.93,4.0,58.7,81.39,5.6,995,20.35,Low,952,570581.2,363054.72,207526.48
2025-10-12,P002,North,Supplier_B,810.0,1020,0,1.25,670.0,991,394.3,605.26,427172.54,10,0.96,0.0,75.33,73.29,2.13,861,6.75,Low,861,521128.86,339492.3,181636.56
2025-10-13,P002,South,Supplier_A,996.0,1086,1,1.25,852.0,675,639.32,893.23,845075.57,9,0.79,,72.53,77.49,8.58,1131,26.98,Low,675,602930.25,431541.0,171389.25
2025-10-14,P003,West,Supplier_A,968.0,1046,0,1.25,995.0,1093,652.66,903.72,788524.81,9,0.66,5.0,61.96,98.31,5.94,1041,32.41,Low,1041,940772.52,679419.06,261353.46
2025-10-15,P005,South,Supplier_B,726.0,729,0,1.25,822.0,1287,505.91,683.47,887362.66,10,0.91,0.0,61.99,75.4,8.6,781,20.96,Low,781,533790.07,395115.71,138674.36
2025-10-16,P005,North,Supplier_A,697.0,826,1,1.25,170.0,1121,599.92,888.25,460767.43,9,0.75,7.0,80.04,64.14,9.6,790,41.91,Medium,291,258480.75,174576.72,83904.03
2025-10-17,P001,East,Supplier_A,1321.0,1255,1,1.25,737.0,716,653.65,1069.07,403239.57,11,0.76,5.0,,78.54,9.49,1289,37.58,Medium,616,658547.12,402648.4,255898.72
2025-10-18,P001,West,Supplier_B,841.0,975,0,1.25,1047.0,879,365.09,485.58,465063.48,5,0.84,6.0,57.25,85.92,1.9,926,19.51,Low,879,426824.82,320914.11,105910.71
2025-10-19,P002,North,Supplier_B,695.0,836,0,1.25,520.0,1329,550.88,709.59,870522.37,10,0.83,7.0,91.81,60.48,9.5,734,41.36,Medium,734,520839.06,404345.92,116493.14
2025-10-20,P001,North,Supplier_C,545.0,620,0,1.25,227.0,774,648.72,841.88,466497.64,9,0.67,8.0,71.2,73.29,8.16,552,40.21,Medium,501,421781.88,325008.72,96773.16
2025-10-21,P003,East,Supplier_C,714.0,778,0,1.25,797.0,1345,489.35,764.97,617387.68,9,0.88,0.0,78.64,75.74,8.0,680,18.95,Low,680,520179.6,332758.0,187421.6
2025-10-22,P005,East,Supplier_B,956.0,1024,0,1.25,289.0,1363,455.83,633.62,512391.53,10,0.97,0.0,90.42,78.55,1.81,952,16.32,Low,787,498658.94,358738.21,139920.73
2025-10-23,P002,South,Supplier_B,852.0,885,1,1.25,702.0,894,628.5,842.03,507543.09,7,0.9,4.0,71.09,72.07,2.62,916,12.1,Low,807,679518.21,507199.5,172318.71
2025-10-24,P001,West,Supplier_B,450.0,468,0,1.25,1147.0,1050,467.53,650.4,375696.1,8,0.89,2.0,87.83,86.68,9.78,487,31.93,Low,487,316744.8,227687.11,89057.69
2025-10-25,P003,West,Supplier_C,506.0,617,0,1.25,431.0,1117,351.11,529.52,599101.7,8,0.72,7.0,91.59,97.79,2.92,563,31.22,Low,563,298119.76,197674.93,100444.83
2025-10-26,P003,East,Supplier_A,871.0,1055,0,1.25,589.0,620,685.85,1007.32,802112.77,13,0.66,6.0,61.96,96.56,2.52,868,24.65,Low,620,624538.4,425227.0,199311.4
2025-10-27,P001,South,Supplier_B,552.0,588,0,1.25,419.0,672,557.24,862.29,282165.26,4,0.83,2.0,90.7,86.58,4.26,543,24.32,Low,506,436318.74,281963.44,154355.3
2025-10-28,P005,West,Supplier_C,959.0,999,0,1.25,895.0,635,636.83,882.41,827997.29,14,0.67,8.0,59.79,80.28,9.22,973,41.18,Medium,635,560330.35,404387.05,155943.3
2025-10-29,P001,East,Supplier_B,381.0,445,0,1.25,253.0,1106,638.86,914.09,682557.43,4,0.88,0.0,66.01,93.03,5.29,464,12.68,Low,464,424137.76,296431.04,127706.72
2025-10-30,P002,North,Supplier_B,795.0,827,0,1.25,915.0,832,373.24,481.77,650879.75,5,0.89,1.0,87.33,93.44,9.29,776,33.37,Low,776,373853.52,289634.24,84219.28
2025-10-31,P001,West,Supplier_B,1026.0,1143,1,1.25,244.0,1327,409.8,524.23,656835.15,6,0.81,4.0,91.03,93.18,4.01,1123,28.33,Low,351,184004.73,143839.8,40164.93
2025-11-01,P003,South,Supplier_A,1032.0,1090,0,1.25,878.0,1096,458.89,658.46,442575.39,8,0.68,6.0,82.37,66.31,3.04,975,26.56,Low,964,634755.44,442369.96,192385.48
2025-11-02,P001,South,Supplier_B,942.0,1024,1,1.25,629.0,805,462.24,633.56,519843.93,6,0.95,0.0,59.19,61.02,5.46,1027,15.23,Low,805,510015.8,372103.2,137912.6
2025-11-03,P005,South,Supplier_A,642.0,756,1,1.25,929.0,1025,580.58,868.04,769538.5,8,0.8,0.0,75.92,99.33,6.54,809,27.57,Low,809,702244.36,469689.22,232555.14
2025-11-04,P004,North,Supplier_A,808.0,772,0,1.25,162.0,643,568.1,719.9,449147.67,9,0.73,4.0,77.91,98.39,4.52,835,23.63,Low,519,373628.1,294843.9,78784.2
2025-11-05,P001,West,Supplier_A,708.0,842,1,1.25,750.0,690,523.11,679.37,555513.14,14,0.84,3.0,66.27,82.58,4.11,832,17.63,Low,690,468765.3,360945.9,107819.4
2025-11-06,P005,West,Supplier_C,913.0,936,0,1.25,244.0,1069,423.94,676.64,262760.98,15,0.8,8.0,94.65,99.72,2.96,881,32.69,Low,580,392451.2,245885.2,146566.0
2025-11-07,P005,North,Supplier_A,934.0,1072,0,1.25,442.0,1204,483.69,714.18,726812.93,8,0.64,4.0,68.43,90.82,3.48,901,28.35,Low,691,493498.38,334229.79,159268.59
2025-11-08,P003,West,Supplier_B,799.0,839,1,1.25,174.0,1066,540.26,829.2,521506.41,7,0.94,0.0,63.41,80.7,7.06,865,19.39,Low,647,536492.4,349548.22,186944.18
2025-11-09,P005,North,Supplier_A,702.0,739,0,1.25,1088.0,1053,513.79,815.28,591483.2,9,0.73,10.0,59.41,75.57,4.33,705,31.82,Low,705,574772.4,362221.95,212550.45
2025-11-10,P005,North,Supplier_C,655.0,857,0,1.25,911.0,1194,394.55,566.39,324548.06,14,0.84,6.0,70.14,83.71,1.72,717,16.02,Low,717,406101.63,282892.35,123209.28
2025-11-11,P005,North,Supplier_A,1143.0,1143,1,1.25,803.0,932,577.33,897.42,894614.25,9,0.71,2.0,82.7,80.63,2.24,1161,22.21,Low,932,836395.44,538071.56,298323.88
2025-11-12,P005,South,Supplier_B,951.0,1050,0,1.25,1134.0,1106,375.57,548.27,446604.09,9,0.93,3.0,64.26,99.75,4.35,995,17.47,Low,995,545528.65,373692.15,171836.5
2025-11-13,P002,West,Supplier_C,616.0,604,0,1.25,787.0,1393,482.37,645.94,662743.28,18,0.83,6.0,85.78,79.62,9.32,627,41.94,Medium,627,405004.38,302445.99,102558.39
2025-11-14,P002,North,Supplier_C,959.0,1014,1,1.25,640.0,1069,598.51,828.97,627803.62,17,0.9,2.0,60.42,93.44,16.07,1029,13.57,Low,740,613437.8,442897.4,170540.4
2025-11-15,P003,West,Supplier_A,954.0,960,0,1.25,724.0,620,357.01,516.29,760309.93,13,0.7,2.0,72.62,92.54,1.55,947,20.16,Low,620,320099.8,221346.2,98753.6
2025-11-16,P001,South,Supplier_C,445.0,506,0,1.25,443.0,827,549.49,756.51,440994.02,12,0.82,1.0,83.09,62.86,4.76,483,20.6,Low,483,365394.33,265403.67,99990.66
2025-11-17,P005,North,Supplier_B,,552,0,1.25,1045.0,975,467.08,646.54,741352.77,10,0.97,0.0,60.41,63.48,7.02,589,10.04,Low,589,380812.06,275110.12,105701.94
2025-11-18,P001,East,Supplier_B,1017.0,990,0,1.25,189.0,729,353.09,489.01,498626.12,8,0.94,3.0,78.91,86.39,6.34,941,23.4,Low,352,172131.52,124287.68,47843.84
2025-11-19,P001,South,Supplier_A,792.0,803,0,1.25,925.0,1286,416.63,541.26,517254.63,11,0.84,2.0,86.96,70.36,3.51,791,22.03,Low,791,428136.66,329554.33,98582.33
2025-11-20,P003,East,Supplier_A,987.0,1238,1,1.25,669.0,1219,679.33,872.16,687263.14,13,0.6,6.0,78.82,86.3,7.19,1054,39.7,Medium,1011,881753.76,686802.63,194951.13
2025-11-21,P005,West,Supplier_B,648.0,715,0,1.25,695.0,1013,532.4,675.4,759785.75,8,0.9,0.0,75.46,65.79,6.68,655,20.2,Low,655,442387.0,348722.0,93665.0
2025-11-22,P005,West,Supplier_B,757.0,855,0,1.25,385.0,1394,699.03,904.81,683463.31,10,0.98,0.0,88.53,75.88,2.55,783,14.09,Low,496,448785.76,346718.88,102066.88
2025-11-23,P004,South,Supplier_B,1064.0,1131,1,1.25,612.0,670,533.69,740.49,834921.69,4,0.93,9.0,94.42,64.1,2.46,1122,26.88,Low,670,496128.3,357572.3,138556.0
